actor_id,area,lat,lng,admin_bound,created,last_updated,datasource_id
OC_ACTOR_1050,0,39.2135344,-0.5267414,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1051,0,39.1319694,-0.4923175,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1052,0,39.381487,-0.410751,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1053,0,38.9617924,-0.1926544,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1054,0,39.4703752,-0.4008207,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1055,0,38.7163735,0.0534016,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1056,0,41.0572357,0.6342959,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1057,0,38.832174,-0.5302438,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1058,0,38.912989,-0.4785657,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1059,0,38.72273405,0.154425404,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1060,0,37.231801,-2.2388275,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1061,0,37.2121012,-2.2419031,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1063,0,36.9865695,-2.6195623,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1064,0,44.63,11.42,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1065,0,43.28085,-1.683004,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1066,0,45.814783,9.571049,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1067,0,46.167793,9.745146,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1068,0,44.5106079,9.9896546,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1069,0,40.784067,9.164524,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1070,0,46.7537263,36.77803458,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1071,0,49.8940442,28.5814912,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1072,0,45.7761227,8.9508829,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1073,0,50.3071,31.46433,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1074,0,42.1011456,1.8454758,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1075,0,45.6945115,9.669839,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1076,0,45.0601694,11.2529005,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1077,0,60.391263,5.322054,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1078,0,46.0763002,23.7393617,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1079,0,44.55,8.18,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1080,0,51.0499381,5.220718114,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1081,0,36.8451632,-2.9470165,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1083,0,51.10303735,4.664038763,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1084,0,38.28131,-5.828791,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1085,0,52.5170365,13.3888599,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1086,0,45.50298,10.043665,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1087,0,50.6977331,5.2146261,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1088,0,46.9482713,7.4514512,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1089,0,40.412818,16.69199,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1090,0,45.6484833,9.4063628,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1091,0,45.4793424,8.8180386,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1092,0,44.38,7.43,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1093,0,50.47,3.65,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1094,0,40.999414,-4.118757,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1095,0,37.6087962,-6.5422242,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1096,0,50.8680644,4.6413477,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1097,0,44.148665,12.134235,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1098,0,50.08487,5.668177,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1099,0,52.5189465,24.965379,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1100,0,45.9310491,10.2795273,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1101,0,45.719384,9.903158,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1102,0,42.1986443,2.6959559,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1103,0,45.7018039,9.288298,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1105,0,45.312965,8.969645,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1106,0,41.965763,2.740033,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1109,0,49.5918349,21.9571794,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1110,0,45.7001654,8.7683151,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1111,0,45.8457972,8.6664953,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1112,0,40.555359,8.726719,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1113,0,49.8974396,19.0585799,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1114,0,39.591521,-0.462031,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1115,0,31.71,31.71,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1116,0,40.6178915,-75.378652,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1117,0,-19.9680559,-44.1983329,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1118,0,44.778258,9.608569,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1119,0,48.18283,-1.64346,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1120,0,42.237315,2.709574,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1121,0,46.079851,8.297926,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1122,0,42.937286,12.609268,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1123,0,50.7164481,3.943147,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1124,0,51.25,4.24,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1125,0,44.2059509,9.7857299,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1127,0,37.641213,14.870591,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1128,0,39.100891,16.410099,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1130,0,45.7745025,9.9208481,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1131,0,45.308457,8.122527,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1132,0,46.188197,10.109354,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1133,0,38.6305367,-0.7646665,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1134,0,44.6635657,10.4730366,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1135,0,49.63769,24.294862,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1136,0,41.396128,15.194444,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1137,0,40.113053,8.936429,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1138,0,42.3868638,-0.9357053,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1139,0,50.6871117,16.6160879,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1140,0,52.04254155,8.607092416,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1141,0,45.5664109,8.0542758,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1142,0,49.822118,19.0448936,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1143,0,45.935793,10.293363,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1144,0,38.298546,-6.209725,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1145,0,50.8241245,4.771431808,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1146,0,50.25,4.92,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1147,0,45.2023225,10.9255849,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1148,0,38.0628171,-0.8996754,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1149,0,41.68296785,2.208388579,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1150,0,44.8146409,15.8690863,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1151,0,47.130124,21.721942,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1152,0,44.7574744,19.2178908,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1153,0,43.04,43.04,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1154,0,41.5405092,-1.9203561,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1155,0,46.33,18.28,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1156,0,49.8038191,30.1116924,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1157,0,43.2629489,-2.9349458,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1158,0,46.19056,30.2638099,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1159,0,55.728449,9.112366,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1160,0,49.67665,33.787025,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1161,0,48.53423,37.053623,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1162,0,46.60680405,30.336376,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1163,0,48.40552,37.187081,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1164,0,50.8713356,5.5163011,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1165,0,45.7844117,8.9221591,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1166,0,39.6889279,2.8420532,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1167,0,42.26228815,-1.187905593,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1169,0,35.895471,14.466507,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1170,0,52.40551245,-2.016125604,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1171,0,33.570499,-86.7657829,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1172,0,40.27,8.82,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1173,0,41.015335,15.375888,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1174,0,37.702443,13.259748,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1175,0,41.2402745,16.5010109,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1176,0,41.921128,13.757605,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1177,0,42.528352,13.802314,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1178,0,39.512583,16.28703,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1179,0,11.86357,-15.59767,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1181,0,11.978108,18.211063,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1182,0,41.1084971,16.691548,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1183,0,42.3380996,2.8949823,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1184,0,37.619343,13.438353,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1185,0,45.834278,8.942735,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1186,0,45.8990121,16.8424444,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1189,0,38.214494,-1.298735,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1190,0,41.4388964,1.1593801,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1191,0,41.6756178,2.7932391,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1192,0,51.3,3.14,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1193,0,-15.7862542,35.0035694,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1194,0,42.9388312,16.7912696,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1196,0,46.582605,14.79611,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1197,0,45.837784,9.571049,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1199,0,37.7520112,14.0729212,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1200,0,-7.422736,-38.1899782,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1201,0,2.81923,-60.670658,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1203,0,40.7967565,-6.2205343,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1204,0,-26.04,32.33,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1205,0,45.110663,11.778746,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1206,0,44.79,9.39,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1207,0,48.684969,9.0113444,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1208,0,48.05835355,32.16551116,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1209,0,38.7668289,-0.6109641,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1210,0,39.419799,16.749002,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1211,0,46.1191034,10.7588619,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1212,0,51.1924818,5.599558195,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1213,0,65.8270016,21.6930018,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1214,0,51.1599742,4.510284482,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1215,0,45.358903,9.495219,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1216,0,45.467868,8.838539,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1217,0,47.9041176,20.5314509,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1218,0,46.126378,8.201113,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1219,0,-6.6,106.8,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1220,0,4.5980478,-74.0760866,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1221,0,49.3753066,8.3041363,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1222,0,50.1602639,35.521732,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1223,0,41.485724,14.472927,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1224,0,47.49,47.49,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1225,0,44.1876494,9.8956159,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1226,0,39.0609622,-0.6744834,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1227,0,45.635081,9.812858,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1229,0,45.543835,9.1177075,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1230,0,37.3382055,-6.5384657,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1231,0,41.4496898,44.5369857,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1232,0,44.4936714,11.3430347,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1233,0,42.218136,13.960105,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1234,0,37.9649072,13.4568367,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1235,0,40.33,8.96,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1236,0,38.6766014,-0.1122079,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1237,0,42.417885,1.8798183,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1238,0,45.60047,11.621962,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1239,0,46.4981125,11.3547801,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1240,0,42.034335,14.367117,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1241,0,37.4738381,13.7807337,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1242,0,37.74495,14.092965,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1243,0,44.75,11.05,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1244,0,40.1,8.66,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1245,0,37.3214037,-6.6831609,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1246,0,44.184744,9.582479,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1247,0,45.68338,9.559751,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1248,0,45.668179,9.558652,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1249,0,45.258327,11.276297,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1250,0,44.886177,11.410807,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1251,0,45.806138,10.550984,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1252,0,41.08,14.62,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1253,0,41.704533,14.933334,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1254,0,45.11367,10.077473,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1255,0,51.0261294,4.537821778,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1256,0,50.735851,7.10066,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1257,0,40.533359,8.76442,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1258,0,40.4168302,9.0299928,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1259,0,40.418757,8.768121,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1261,0,0.133333,117.5,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1263,0,51.0873789,4.3667216,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1264,0,50.97828585,4.575800525,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1265,0,41.8481006,-1.2515849,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1266,0,57.721035,12.939819,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1267,0,46.436423,12.219598,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1268,0,46.315386,13.104498,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1269,0,44.841225,-0.5800363,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1270,0,44.83779,-0.57918,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1271,0,43.7850512,7.6591094,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1272,0,42.0440682,2.9116018,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1273,0,44.90187,10.554287,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1274,0,45.239885,9.142043,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1275,0,45.15,7.67,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1276,0,38.047048,13.143542,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1277,0,44.223847,9.7215181,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1278,0,45.214768,9.499259,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1279,0,44.1144461,8.235328,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1280,0,44.032064,12.355642,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1281,0,56.93,16.82,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1282,0,38.826911,16.51108,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1283,0,44.160732,8.309152,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1284,0,50.8004351,5.356992925,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1285,0,45.88,10.56,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1286,0,45.7217865,9.8948477,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1287,0,43.64,12.25,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1288,0,44.3286517,7.4874561,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1289,0,45.346975,9.968467,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1290,0,44.27,11.61,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1291,0,46.053192,11.4561278,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1292,0,45.0881067,10.78580123,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1293,0,45.51286,7.858017,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1294,0,45.0488123,11.2052709,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1295,0,45.319663,8.699539,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1297,0,45.6989107,8.4623673,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1298,0,45.014362,9.443461,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1299,0,45.54,11.97,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1300,0,45.4772616,10.2408108,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1302,0,46.4692445,10.3722155,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1303,0,37.3715939,-6.0713299,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1304,0,51.09096325,4.238967723,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1305,0,45.9473303,10.2064036,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1306,0,36.8211419,-5.7437007,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1307,0,38.4664004,27.2205553,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1308,0,46.992702,22.61381,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1309,0,40.11,8.87,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1310,0,11.6085788,125.435328,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1311,0,40.22,8.81,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1313,0,48.58,17.73,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1314,0,42.213672,2.932578,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1315,0,42.1355536,1.9941054,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1316,0,41.918932,14.304417,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1317,0,51.1928907,4.488953,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_1318,0,46.970283,25.559788,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
